time,x,y,z,v_x,v_y,v_z
-1427.998046875,1.6881434494736185,-33.46157138088133,-34.10745305030865,-0.0014938939709778776,-0.005525148904592376,0.004381734536201527
-1425.927734375,1.6850497360106789,-33.47301176540278,-34.098377801517415,-0.001493913764313149,-0.005524432750521044,0.004382403784908264
-1424.1162109375,1.6823427367306065,-33.48302210185905,-34.09043695882508,-0.0014939310834815116,-0.005523806115708627,0.00438298937752666
-1422.0458984375,1.679249023267667,-33.4944624863805,-34.081361710033846,-0.0014939508768167832,-0.0055230899616372925,0.004383658626233397
-1419.9755859375,1.676155309804727,-33.50590287090195,-34.072286461242605,-0.0014939706701520548,-0.005522373807565959,0.004384327874940135
-1417.9052734375,1.6730615963417874,-33.5173432554234,-34.06321121245137,-0.0014939904634873266,-0.005521657653494626,0.004384997123646871
-1416.09375,1.6703545970617153,-33.52735359187967,-34.055270369759036,-0.0014940077826556888,-0.005521031018682209,0.0043855827162652666
-1414.0234375,1.6672608835987754,-33.53879397640112,-34.0461951209678,-0.0014940275759909606,-0.005520314864610875,0.004386251964972004
-1411.953125,1.6641671701358356,-33.550234360922566,-34.03711987217656,-0.001494047369326232,-0.005519598710539542,0.004386921213678741
-1409.8828125,1.661073456672896,-33.561674745444016,-34.02804462338533,-0.0014940671626615038,-0.005518882556468208,0.004387590462385478
-1408.0712890625,1.6583664573928236,-33.571685081900284,-34.02010378069299,-0.0014940844818298665,-0.005518255921655791,0.004388176055003873
-1406.0009765625,1.655272743929884,-33.583125466421734,-34.01102853190176,-0.0014941042751651379,-0.005517539767584457,0.00438884530371061
-1403.9306640625,1.6521790304669444,-33.594565850943184,-34.00195328311052,-0.0014941240685004094,-0.005516823613513124,0.004389514552417348
-1402.119140625,1.649472031186872,-33.60457618739945,-33.99401244041819,-0.001494141387668772,-0.005516196978700707,0.004390100145035743
-1400.048828125,1.6463783177239324,-33.6160165719209,-33.98493719162695,-0.0014941611810040437,-0.005515480824629373,0.0043907693937424806
-1397.978515625,1.6432846042609928,-33.62745695644235,-33.975861942835714,-0.001494180974339315,-0.005514764670558039,0.004391438642449217
-1395.908203125,1.640190890798053,-33.6388973409638,-33.96678669404448,-0.0014942007676745869,-0.005514048516486706,0.004392107891155955
-1394.0966796875,1.6374838915179808,-33.64890767742007,-33.958845851352145,-0.0014942180868429496,-0.005513421881674289,0.00439269348377435
-1392.0263671875,1.634390178055041,-33.66034806194152,-33.94977060256091,-0.001494237880178221,-0.005512705727602955,0.004393362732481087
-1389.9560546875,1.6312964645921013,-33.67178844646297,-33.94069535376967,-0.0014942576735134925,-0.0055119895735316225,0.004394031981187824
-1387.8857421875,1.6282027511291615,-33.68322883098442,-33.931620104978435,-0.001494277466848764,-0.005511273419460288,0.004394701229894562
-1386.07421875,1.6254957518490893,-33.69323916744069,-33.9236792622861,-0.0014942947860171268,-0.005510646784647871,0.004395286822512956
-1384.00390625,1.6224020383861495,-33.70467955196214,-33.914604013494866,-0.0014943145793523984,-0.005509930630576538,0.004395956071219694
-1381.93359375,1.6193083249232099,-33.71611993648359,-33.905528764703625,-0.00149433437268767,-0.005509214476505204,0.004396625319926431
-1380.1220703125,1.6166013256431375,-33.726130272939855,-33.8975879220113,-0.0014943516918560324,-0.005508587841692786,0.004397210912544826
-1378.0517578125,1.613507612180198,-33.737570657461305,-33.888512673220056,-0.0014943714851913042,-0.005507871687621454,0.004397880161251563
-1375.9814453125,1.6104138987172583,-33.74901104198275,-33.87943742442882,-0.0014943912785265756,-0.00550715553355012,0.004398549409958301
-1373.9111328125,1.6073201852543184,-33.7604514265042,-33.87036217563758,-0.0014944110718618474,-0.005506439379478786,0.004399218658665037
-1372.099609375,1.6046131859742463,-33.770461762960466,-33.86242133294525,-0.0014944283910302099,-0.00550581274466637,0.0043998042512834335
-1370.029296875,1.6015194725113064,-33.781902147481915,-33.85334608415401,-0.0014944481843654814,-0.005505096590595036,0.00440047349999017
-1367.958984375,1.5984257590483668,-33.793342532003365,-33.84427083536278,-0.0014944679777007528,-0.005504380436523701,0.004401142748696908
-1365.888671875,1.595332045585427,-33.804782916524815,-33.835195586571544,-0.0014944877710360246,-0.005503664282452368,0.004401811997403645
-1364.0771484375,1.5926250463053548,-33.81479325298108,-33.82725474387921,-0.0014945050902043873,-0.005503037647639952,0.00440239759002204
-1362.0068359375,1.589531332842415,-33.82623363750253,-33.818179495087975,-0.0014945248835396586,-0.0055023214935686175,0.004403066838728777
-1359.9365234375,1.5864376193794754,-33.83767402202398,-33.809104246296734,-0.0014945446768749304,-0.005501605339497283,0.004403736087435515
-1358.125,1.583730620099403,-33.84768435848025,-33.8011634036044,-0.0014945619960432931,-0.005500978704684867,0.004404321680053909
-1356.0546875,1.5806369066364634,-33.8591247430017,-33.792088154813165,-0.0014945817893785645,-0.005500262550613534,0.004404990928760647
-1353.984375,1.5775431931735238,-33.87056512752315,-33.78301290602193,-0.001494601582713836,-0.005499546396542199,0.004405660177467384
-1351.9140625,1.5744494797105841,-33.8820055120446,-33.77393765723069,-0.0014946213760491077,-0.005498830242470867,0.004406329426174121
-1350.1025390625,1.5717424804305118,-33.89201584850087,-33.76599681453836,-0.0014946386952174704,-0.00549820360765845,0.004406915018792516
-1348.0322265625,1.5686487669675722,-33.90345623302232,-33.75692156574712,-0.0014946584885527417,-0.0054974874535871155,0.004407584267499254
-1345.9619140625,1.5655550535046323,-33.91489661754377,-33.747846316955886,-0.0014946782818880135,-0.005496771299515782,0.00440825351620599
-1343.8916015625,1.5624613400416927,-33.92633700206522,-33.738771068164645,-0.001494698075223285,-0.005496055145444449,0.004408922764912728
-1342.080078125,1.5597543407616203,-33.936347338521486,-33.73083022547232,-0.0014947153943916476,-0.005495428510632032,0.004409508357531123
-1340.009765625,1.5566606272986805,-33.947787723042936,-33.721754976681076,-0.0014947351877269192,-0.005494712356560698,0.004410177606237861
-1337.939453125,1.5535669138357409,-33.959228107564385,-33.71267972788984,-0.0014947549810621907,-0.005493996202489365,0.004410846854944598
-1336.1279296875,1.5508599145556685,-33.969238444020654,-33.70473888519751,-0.0014947723002305534,-0.005493369567676947,0.004411432447562993
-1334.0576171875,1.5477662010927289,-33.9806788285421,-33.69566363640627,-0.001494792093565825,-0.005492653413605614,0.00441210169626973
-1331.9873046875,1.5446724876297893,-33.99211921306355,-33.68658838761503,-0.0014948118869010966,-0.00549193725953428,0.004412770944976468
-1329.9169921875,1.5415787741668496,-34.003559597585,-33.6775131388238,-0.0014948316802363682,-0.005491221105462947,0.004413440193683204
-1328.10546875,1.5388717748867773,-34.01356993404127,-33.66957229613146,-0.0014948489994047309,-0.00549059447065053,0.0044140257863016
-1326.03515625,1.5357780614238377,-34.02501031856272,-33.66049704734023,-0.0014948687927400022,-0.005489878316579196,0.004414695035008336
-1323.96484375,1.532684347960898,-34.03645070308417,-33.651421798548995,-0.001494888586075274,-0.005489162162507862,0.004415364283715074
-1321.89453125,1.529590634497958,-34.04789108760562,-33.642346549757754,-0.0014949083794105454,-0.005488446008436529,0.004416033532421811
-1320.0830078125,1.5268836352178858,-34.05790142406189,-33.634405707065426,-0.001494925698578908,-0.005487819373624112,0.004416619125040207
-1318.0126953125,1.5237899217549462,-34.06934180858334,-33.625330458274185,-0.0014949454919141794,-0.005487103219552778,0.004417288373746943
-1315.9423828125,1.5206962082920064,-34.08078219310479,-33.61625520948295,-0.0014949652852494512,-0.0054863870654814455,0.004417957622453681
-1313.8720703125,1.5176024948290667,-34.09222257762624,-33.60717996069171,-0.0014949850785847226,-0.005485670911410111,0.004418626871160418
-1312.060546875,1.5148954955489944,-34.10223291408251,-33.59923911799938,-0.0014950023977530853,-0.005485044276597694,0.004419212463778814
-1309.990234375,1.5118017820860548,-34.113673298603956,-33.59016386920814,-0.001495022191088357,-0.005484328122526361,0.00441988171248555
-1307.919921875,1.5087080686231151,-34.125113683125406,-33.58108862041691,-0.0014950419844236285,-0.005483611968455027,0.004420550961192288
-1306.1083984375,1.5060010693430428,-34.135124019581674,-33.57314777772457,-0.0014950593035919911,-0.005482985333642609,0.004421136553810683
-1304.0380859375,1.5029073558801032,-34.146564404103124,-33.56407252893334,-0.0014950790969272627,-0.005482269179571277,0.00442180580251742
-1301.9677734375,1.4998136424171635,-34.158004788624574,-33.554997280142096,-0.0014950988902625343,-0.0054815530254999426,0.004422475051224157
-1299.8974609375,1.4967199289542237,-34.16944517314602,-33.54592203135086,-0.0014951186835978059,-0.005480836871428609,0.004423144299930895
-1298.0859375,1.4940129296741516,-34.17945550960229,-33.53798118865853,-0.0014951360027661684,-0.005480210236616193,0.004423729892549289
-1296.015625,1.4909192162112117,-34.19089589412374,-33.52890593986729,-0.0014951557961014402,-0.005479494082544859,0.004424399141256027
-1293.9453125,1.4878255027482719,-34.20233627864519,-33.51983069107605,-0.0014951755894367117,-0.005478777928473524,0.004425068389962764
-1291.875,1.4847317892853322,-34.21377666316664,-33.51075544228482,-0.001495195382771983,-0.005478061774402191,0.004425737638669501
-1290.0634765625,1.4820247900052599,-34.22378699962291,-33.50281459959248,-0.0014952127019403458,-0.005477435139589775,0.004426323231287897
-1287.9931640625,1.4789310765423203,-34.23522738414435,-33.49373935080125,-0.0014952324952756174,-0.0054767189855184405,0.004426992479994634
-1285.9228515625,1.4758373630793806,-34.2466677686658,-33.484664102010015,-0.001495252288610889,-0.005476002831447106,0.004427661728701371
-1284.111328125,1.4731303637993083,-34.25667810512208,-33.47672325931768,-0.0014952696077792516,-0.00547537619663469,0.0044282473213197665
-1282.041015625,1.4700366503363687,-34.26811848964352,-33.467648010526446,-0.001495289401114523,-0.005474660042563357,0.004428916570026503
-1279.970703125,1.466942936873429,-34.27955887416497,-33.458572761735205,-0.0014953091944497948,-0.005473943888492022,0.004429585818733241
-1277.900390625,1.4638492234104892,-34.29099925868642,-33.44949751294397,-0.0014953289877850662,-0.00547322773442069,0.004430255067439978
-1276.0888671875,1.461142224130417,-34.30100959514269,-33.441556670251636,-0.0014953463069534289,-0.005472601099608272,0.004430840660058373
-1274.0185546875,1.4580485106674772,-34.31244997966414,-33.4324814214604,-0.0014953661002887007,-0.0054718849455369385,0.00443150990876511
-1271.9482421875,1.4549547972045376,-34.32389036418559,-33.42340617266916,-0.001495385893623972,-0.005471168791465605,0.004432179157471848
-1269.8779296875,1.4518610837415977,-34.33533074870704,-33.41433092387793,-0.0014954056869592438,-0.005470452637394272,0.004432848406178584
-1268.06640625,1.4491540844615256,-34.345341085163305,-33.40639008118559,-0.001495423006127606,-0.0054698260025818546,0.00443343399879698
-1265.99609375,1.4460603709985858,-34.356781469684755,-33.39731483239436,-0.0014954427994628779,-0.005469109848510521,0.004434103247503717
-1263.92578125,1.4429666575356461,-34.368221854206205,-33.38823958360312,-0.0014954625927981492,-0.005468393694439187,0.004434772496210454
-1262.1142578125,1.4402596582555738,-34.37823219066247,-33.38029874091079,-0.001495479911966512,-0.00546776705962677,0.004435358088828849
-1260.0439453125,1.4371659447926342,-34.38967257518392,-33.37122349211955,-0.0014954997053017837,-0.005467050905555437,0.004436027337535587
-1257.9736328125,1.4340722313296945,-34.40111295970537,-33.36214824332831,-0.001495519498637055,-0.005466334751484103,0.004436696586242324
-1255.9033203125,1.430978517866755,-34.41255334422682,-33.35307299453708,-0.0014955392919723267,-0.00546561859741277,0.004437365834949062
-1254.091796875,1.4282715185866826,-34.42256368068309,-33.345132151844744,-0.0014955566111406894,-0.005464991962600353,0.004437951427567456
-1252.021484375,1.425177805123743,-34.43400406520454,-33.33605690305351,-0.001495576404475961,-0.005464275808529019,0.004438620676274194
-1249.951171875,1.422084091660803,-34.44544444972599,-33.32698165426227,-0.0014955961978112325,-0.005463559654457685,0.004439289924980931
-1247.880859375,1.4189903781978634,-34.45688483424744,-33.317906405471035,-0.0014956159911465041,-0.005462843500386352,0.004439959173687668
-1246.0693359375,1.416283378917791,-34.46689517070371,-33.3099655627787,-0.0014956333103148668,-0.005462216865573935,0.004440544766306063
-1243.9990234375,1.4131896654548513,-34.47833555522516,-33.300890313987466,-0.0014956531036501384,-0.005461500711502601,0.0044412140150128
-1241.9287109375,1.4100959519919116,-34.48977593974661,-33.291815065196225,-0.0014956728969854098,-0.0054607845574312685,0.004441883263719537
-1240.1171875,1.4073889527118393,-34.499786276202876,-33.2838742225039,-0.0014956902161537724,-0.0054601579226188504,0.004442468856337933
-1238.046875,1.4042952392488997,-34.511226660724326,-33.274798973712656,-0.001495710009489044,-0.005459441768547517,0.004443138105044669
-1235.9765625,1.40120152578596,-34.522667045245775,-33.26572372492142,-0.0014957298028243156,-0.005458725614476184,0.004443807353751407
-1233.90625,1.3981066627928174,-34.53404338243765,-33.25659220788019,-0.0014957469219077596,-0.005458002696090508,0.004444466299174224
-1232.0947265625,1.395394950438913,-34.54379112484267,-33.24842066536287,-0.0014957532766436284,-0.005457348327589293,0.004445009648328544
-1230.0244140625,1.3922958506058793,-34.55493140187698,-33.23908175962879,-0.0014957605391989074,-0.005456600477873618,0.0044456306187906245
-1227.9541015625,1.3891967507728458,-34.56607167891128,-33.22974285389471,-0.0014957678017541863,-0.005455852628157944,0.004446251589252706
-1225.8837890625,1.3860976509398122,-34.577211955945586,-33.22040394816063,-0.0014957750643094653,-0.005455104778442269,0.004446872559714787
-1224.072265625,1.3833859385859077,-34.586959698350604,-33.21223240564331,-0.001495781419045334,-0.005454450409941054,0.004447415908869107
-1222.001953125,1.3802868387528742,-34.59809997538491,-33.20289349990924,-0.0014957886816006133,-0.005453702560225379,0.0044480368793311876
-1219.931640625,1.3771877389198406,-34.60924025241921,-33.19355459417516,-0.001495795944155892,-0.0054529547105097035,0.004448657849793269
-1218.1201171875,1.3744760265659361,-34.61898799482423,-33.18538305165784,-0.0014958022988917608,-0.005452300342008489,0.004449201198947589
-1216.0498046875,1.3713769267329026,-34.63012827185854,-33.17604414592376,-0.00149580956144704,-0.005451552492292813,0.00444982216940967
-1213.9794921875,1.368277826899869,-34.641268548892846,-33.166705240189685,-0.001495816824002319,-0.005450804642577139,0.004450443139871751
-1211.9091796875,1.3651787270668352,-34.65240882592715,-33.1573663344556,-0.0014958240865575977,-0.005450056792861464,0.004451064110333832
-1210.09765625,1.362467014712931,-34.662156568332165,-33.149194791938285,-0.0014958304412934667,-0.005449402424360249,0.004451607459488152
-1208.02734375,1.3593679148798972,-34.67329684536647,-33.13985588620421,-0.0014958377038487456,-0.005448654574644574,0.0044522284299502324
-1205.95703125,1.3562688150468636,-34.68443712240078,-33.13051698047013,-0.0014958449664040246,-0.005447906724928899,0.004452849400412314
-1203.88671875,1.35316971521383,-34.69557739943509,-33.12117807473605,-0.0014958522289593033,-0.0054471588752132245,0.004453470370874394
-1202.0751953125,1.3504580028599256,-34.7053251418401,-33.11300653221873,-0.0014958585836951724,-0.005446504506712008,0.004454013720028715
-1200.0048828125,1.347358903026892,-34.71646541887441,-33.10366762648465,-0.0014958658462504513,-0.0054457566569963345,0.0044546346904907955
-1197.9345703125,1.3442598031938584,-34.727605695908714,-33.094328720750575,-0.00149587310880573,-0.005445008807280659,0.004455255660952876
-1196.123046875,1.341548090839954,-34.73735343831373,-33.08615717823326,-0.0014958794635415993,-0.005444354438779443,0.004455799010107196
-1194.052734375,1.3384489910069204,-34.74849371534803,-33.07681827249918,-0.001495886726096878,-0.005443606589063768,0.004456419980569277
-1191.982421875,1.3353498911738868,-34.75963399238234,-33.0674793667651,-0.001495893988652157,-0.005442858739348093,0.004457040951031358
-1189.912109375,1.3322507913408532,-34.77077426941665,-33.05814046103102,-0.0014959012512074357,-0.005442110889632418,0.004457661921493439
-1188.1005859375,1.3295390789869488,-34.78052201182167,-33.049968918513706,-0.001495907605943305,-0.005441456521131203,0.004458205270647759
-1186.0302734375,1.3264399791539152,-34.791662288855974,-33.04063001277962,-0.0014959148684985837,-0.005440708671415528,0.00445882624110984
-1183.9599609375,1.3233408793208816,-34.802802565890275,-33.03129110704555,-0.0014959221310538626,-0.005439960821699854,0.004459447211571921
-1181.8896484375,1.320241779487848,-34.81394284292458,-33.02195220131147,-0.0014959293936091414,-0.005439212971984179,0.004460068182034002
-1180.078125,1.3175300671339436,-34.8236905853296,-33.01378065879415,-0.0014959357483450104,-0.005438558603482964,0.004460611531188322
-1178.0078125,1.31443096730091,-34.83483086236391,-33.00444175306007,-0.0014959430109002894,-0.0054378107537672886,0.0044612325016504025
-1175.9375,1.3113318674678764,-34.84597113939821,-32.995102847325995,-0.0014959502734555683,-0.005437062904051613,0.004461853472112484
-1174.1259765625,1.308620155113972,-34.85571888180323,-32.98693130480867,-0.0014959566281914373,-0.0054364085355503985,0.004462396821266804
-1172.0556640625,1.3055210552809384,-34.866859158837535,-32.977592399074595,-0.001495963890746716,-0.005435660685834723,0.004463017791728885
-1169.9853515625,1.3024219554479048,-34.87799943587184,-32.96825349334052,-0.001495971153301995,-0.005434912836119049,0.0044636387621909655
-1167.9150390625,1.2993228556148713,-34.88913971290614,-32.958914587606436,-0.0014959784158572738,-0.005434164986403374,0.004464259732653046
-1166.103515625,1.2966111432609668,-34.89888745531116,-32.95074304508912,-0.001495984770593143,-0.005433510617902159,0.004464803081807367
-1164.033203125,1.2935120434279332,-34.91002773234547,-32.94140413935504,-0.0014959920331484217,-0.005432762768186484,0.004465424052269447
-1161.962890625,1.2904129435948997,-34.92116800937978,-32.93206523362096,-0.0014959992957037007,-0.005432014918470809,0.0044660450227315285
-1159.892578125,1.2873138437618659,-34.932308286414084,-32.922726327886885,-0.0014960065582589794,-0.0054312670687551344,0.004466665993193609
-1158.0810546875,1.2846021314079616,-34.942056028819096,-32.91455478536957,-0.0014960129129948487,-0.005430612700253918,0.004467209342347929
-1156.0107421875,1.281503031574928,-34.9531963058534,-32.90521587963549,-0.0014960201755501274,-0.005429864850538244,0.00446783031281001
-1153.9404296875,1.2784039317418943,-34.96433658288771,-32.89587697390141,-0.0014960274381054064,-0.005429117000822569,0.004468451283272091
-1152.12890625,1.27569221938799,-34.97408432529273,-32.88770543138409,-0.0014960337928412754,-0.005428462632321353,0.004468994632426412
-1150.05859375,1.2725931195549562,-34.98522460232704,-32.878366525650016,-0.0014960410553965544,-0.005427714782605678,0.004469615602888492
-1147.98828125,1.2694940197219227,-34.99636487936134,-32.86902761991593,-0.001496048317951833,-0.005426966932890003,0.0044702365733505734
-1145.91796875,1.266394919888889,-35.007505156395645,-32.85968871418186,-0.0014960555805071123,-0.005426219083174328,0.004470857543812654
-1144.1064453125,1.2636832075349846,-35.01725289880066,-32.85151717166454,-0.001496061935242981,-0.005425564714673113,0.004471400892966974
-1142.0361328125,1.260584107701951,-35.02839317583497,-32.84217826593046,-0.0014960691977982598,-0.005424816864957438,0.0044720218634290545
-1139.9658203125,1.2574850078689175,-35.03953345286927,-32.83283936019638,-0.001496076460353539,-0.005424069015241764,0.004472642833891136
-1137.8955078125,1.254385908035884,-35.05067372990358,-32.823500454462305,-0.001496083722908818,-0.0054233211655260885,0.004473263804353217
-1136.083984375,1.2516741956819795,-35.0604214723086,-32.81532891194498,-0.0014960900776446867,-0.005422666797024874,0.004473807153507537
-1134.013671875,1.2485750958489459,-35.071561749342905,-32.805990006210905,-0.001496097340199966,-0.0054219189473091985,0.0044744281239696175
-1131.943359375,1.2454759960159123,-35.082702026377206,-32.79665110047683,-0.0014961046027552446,-0.005421171097593523,0.004475049094431699
-1129.873046875,1.2423768961828787,-35.09384230341151,-32.787312194742746,-0.0014961118653105236,-0.005420423247877849,0.004475670064893779
-1128.0615234375,1.2396651838289743,-35.10359004581653,-32.77914065222543,-0.0014961182200463926,-0.005419768879376633,0.004476213414048099
-1125.9912109375,1.2365660839959407,-35.11473032285084,-32.76980174649135,-0.0014961254826016714,-0.005419021029660959,0.0044768343845101805
-1123.9208984375,1.2334669841629071,-35.12587059988515,-32.76046284075728,-0.0014961327451569503,-0.005418273179945284,0.004477455354972262
-1122.109375,1.2307552718090027,-35.13561834229016,-32.75229129823995,-0.0014961390998928193,-0.005417618811444069,0.004477998704126582
-1120.0390625,1.227656171975969,-35.146758619324466,-32.74295239250588,-0.0014961463624480983,-0.005416870961728394,0.004478619674588662
-1117.96875,1.2245570721429355,-35.15789889635877,-32.7336134867718,-0.001496153625003377,-0.005416123112012719,0.0044792406450507435
-1115.8984375,1.221457972309902,-35.16903917339308,-32.72427458103772,-0.001496160887558656,-0.005415375262297044,0.004479861615512824
-1114.0869140625,1.2187462599559975,-35.1787869157981,-32.7161030385204,-0.001496167242294525,-0.005414720893795829,0.004480404964667145
-1112.0166015625,1.215647160122964,-35.1899271928324,-32.706764132786326,-0.001496174504849804,-0.0054139730440801535,0.004481025935129225
-1109.9462890625,1.2125480602899303,-35.20106746986671,-32.69742522705224,-0.0014961817674050827,-0.005413225194364479,0.0044816469055913065
-1107.8759765625,1.2094489604568968,-35.212207746901015,-32.68808632131817,-0.0014961890299603616,-0.005412477344648804,0.004482267876053387
-1106.064453125,1.2067372481029923,-35.22195548930603,-32.67991477880085,-0.0014961953846962307,-0.005411822976147589,0.004482811225207707
-1103.994140625,1.2036381482699587,-35.233095766340334,-32.67057587306677,-0.0014962026472515096,-0.005411075126431914,0.0044834321956697875
-1101.923828125,1.2005390484369252,-35.24423604337464,-32.66123696733269,-0.0014962099098067884,-0.005410327276716239,0.004484053166131869
-1100.1123046875,1.1978273360830207,-35.25398378577966,-32.653065424815374,-0.0014962162645426574,-0.005409672908215023,0.004484596515286189
-1098.0419921875,1.1947282362499871,-35.26512406281397,-32.6437265190813,-0.0014962235270979363,-0.005408925058499348,0.00448521748574827
-1095.9716796875,1.1916291364169536,-35.27626433984827,-32.634387613347215,-0.0014962307896532153,-0.0054081772087836745,0.0044858384562103506
-1093.9013671875,1.1885300365839198,-35.287404616882576,-32.62504870761314,-0.001496238052208494,-0.005407429359067999,0.004486459426672432
-1092.08984375,1.1858183242300155,-35.297152359287594,-32.61687716509582,-0.001496244406944363,-0.005406774990566784,0.004487002775826752
-1090.01953125,1.182719224396982,-35.3082926363219,-32.60753825936174,-0.001496251669499642,-0.0054060271408511084,0.004487623746288832
-1087.94921875,1.1796201245639482,-35.31943291335621,-32.59819935362766,-0.0014962589320549208,-0.005405279291135433,0.004488244716750914
-1085.87890625,1.1765210247309146,-35.33057319039051,-32.58886044789359,-0.0014962661946101997,-0.00540453144141976,0.004488865687212995
-1084.0673828125,1.1738093123770101,-35.34032093279553,-32.58068890537626,-0.0014962725493460687,-0.005403877072918543,0.004489409036367315
-1081.9970703125,1.1707102125439766,-35.351461209829836,-32.57134999964219,-0.0014962798119013477,-0.005403129223202869,0.0044900300068293954
-1079.9267578125,1.167611112710943,-35.36260148686414,-32.56201109390811,-0.0014962870744566264,-0.005402381373487194,0.004490650977291476
-1078.115234375,1.1648994003570385,-35.372349229269155,-32.55383955139079,-0.0014962934291924957,-0.005401727004985979,0.004491194326445796
-1076.044921875,1.161800300524005,-35.38348950630346,-32.54450064565671,-0.0014963006917477744,-0.005400979155270304,0.004491815296907878
-1073.974609375,1.1587012006909714,-35.39462978333777,-32.535161739922636,-0.0014963079543030534,-0.005400231305554629,0.0044924362673699585
-1071.904296875,1.1556021008579378,-35.40577006037208,-32.52582283418855,-0.001496315216858332,-0.0053994834558389534,0.004493057237832039
-1070.0927734375,1.1528903885040334,-35.415517802777096,-32.517651291671235,-0.0014963215715942013,-0.0053988290873377386,0.004493600586986359
-1068.0224609375,1.1497912886709998,-35.426658079811396,-32.50831238593716,-0.00149632883414948,-0.005398081237622063,0.00449422155744844
-1065.9521484375,1.1466921888379662,-35.437798356845704,-32.49897348020308,-0.001496336096704759,-0.005397333387906389,0.004494842527910521
-1063.8818359375,1.1435930890049326,-35.44893863388001,-32.489634574469,-0.001496343359260038,-0.005396585538190714,0.004495463498372602
-1062.0703125,1.1408813766510282,-35.45868637628503,-32.481463031951684,-0.0014963497139959068,-0.005395931169689499,0.004496006847526922
-1060.0,1.1377822768179946,-35.46982665331933,-32.47212412621761,-0.0014963569765511857,-0.005395183319973824,0.004496627817989003
-1057.9296875,1.134683176984961,-35.48096693035364,-32.462785220483525,-0.001496364239106465,-0.005394435470258149,0.004497248788451084
-1056.1181640625,1.1319714646310566,-35.490714672758656,-32.45461367796621,-0.0014963705938423337,-0.005393781101756934,0.004497792137605404
-1054.0478515625,1.128872364798023,-35.501854949792964,-32.44527477223213,-0.0014963778563976125,-0.005393033252041259,0.004498413108067485
-1051.9775390625,1.1257732649649894,-35.512995226827265,-32.43593586649805,-0.0014963851189528916,-0.0053922854023255844,0.0044990340785295655
-1049.9072265625,1.1226741651319558,-35.52413550386157,-32.42659696076397,-0.0014963923815081706,-0.005391537552609909,0.004499655048991646
-1048.095703125,1.1199624527780514,-35.53388324626659,-32.418425418246656,-0.0014963987362440394,-0.005390883184108694,0.004500198398145967
-1046.025390625,1.1168633529450178,-35.5450235233009,-32.40908651251257,-0.0014964059987993183,-0.005390135334393019,0.004500819368608047
-1043.955078125,1.1137642531119842,-35.556163800335206,-32.3997476067785,-0.0014964132613545973,-0.005389387484677344,0.0045014403390701285
-1041.884765625,1.1106651532789504,-35.567304077369506,-32.39040870104442,-0.0014964205239098762,-0.00538863963496167,0.004502061309532209
-1040.0732421875,1.107953440925046,-35.577051819774525,-32.3822371585271,-0.0014964268786457453,-0.005387985266460453,0.004502604658686529
-1038.0029296875,1.1048543410920124,-35.58819209680883,-32.37289825279302,-0.001496434141201024,-0.005387237416744779,0.00450322562914861
-1035.9326171875,1.1017552412589788,-35.59933237384314,-32.363559347058946,-0.001496441403756303,-0.005386489567029104,0.0045038465996106915
-1034.12109375,1.0990435289050744,-35.60908011624816,-32.35538780454163,-0.001496447758492172,-0.005385835198527889,0.004504389948765012
-1032.05078125,1.0959444290720408,-35.62022039328246,-32.346048898807545,-0.001496455021047451,-0.005385087348812214,0.004505010919227092
-1029.98046875,1.0928453292390072,-35.63136067031677,-32.33670999307347,-0.0014964622836027297,-0.0053843394990965385,0.004505631889689173
-1027.91015625,1.0897462294059737,-35.642500947351074,-32.32737108733939,-0.0014964695461580086,-0.005383591649380863,0.004506252860151254
-1026.0986328125,1.0870345170520692,-35.65224868975609,-32.31919954482207,-0.0014964759008938777,-0.0053829372808796485,0.004506796209305575
-1024.0283203125,1.0839354172190356,-35.66338896679039,-32.309860639087994,-0.0014964831634491566,-0.005382189431163973,0.004507417179767655
-1021.9580078125,1.080836317386002,-35.6745292438247,-32.30052173335392,-0.0014964904260044353,-0.005381441581448299,0.0045080381502297364
-1019.8876953125,1.0777372175529685,-35.68566952085901,-32.291182827619835,-0.0014964976885597143,-0.005380693731732624,0.004508659120691817
-1018.076171875,1.075025505199064,-35.69541726326403,-32.28301128510252,-0.0014965040432955833,-0.005380039363231409,0.004509202469846137
-1016.005859375,1.0719264053660305,-35.70655754029833,-32.27367237936844,-0.0014965113058508623,-0.005379291513515734,0.0045098234403082174
-1013.935546875,1.0688273055329969,-35.717697817332635,-32.26433347363436,-0.001496518568406141,-0.005378543663800059,0.004510444410770299
-1012.1240234375,1.0661155931790924,-35.72744555973765,-32.25616193111704,-0.00149652492314201,-0.005377889295298844,0.004510987759924619
-1010.0537109375,1.0630164933460589,-35.73858583677196,-32.246823025382966,-0.001496532185697289,-0.005377141445583169,0.0045116087303867
-1007.9833984375,1.0599173935130253,-35.74972611380627,-32.23748411964888,-0.0014965394482525677,-0.005376393595867494,0.0045122297008487805
-1005.9130859375,1.0568182936799917,-35.76086639084057,-32.22814521391481,-0.0014965467108078467,-0.005375645746151819,0.004512850671310862
-1004.1015625,1.0541065813260873,-35.77061413324559,-32.21997367139749,-0.0014965530655437157,-0.005374991377650604,0.004513394020465182
-1002.03125,1.0510074814930537,-35.781754410279895,-32.210634765663414,-0.0014965603280989947,-0.005374243527934929,0.004514014990927262
