t,x,y,z,vx,vy,vz,phi
1.6751675167516753,15.771463312922101,96.19601334606074,26.32184325764412,-6.349369285252523,1.3917111720432689,-148.97987205379115,-65449.27554296034
1.6761676167616764,15.764939910614471,96.19725883392596,26.16941522161353,-6.406423612605656,1.0436416102156454,-149.0761521982883,-65449.20932245027
1.6771677167716772,15.75835813718236,96.19814814338687,26.016888945939,-6.463507523029947,0.6952429611390505,-149.17197058628693,-65449.27747509263
1.6781678167816783,15.751717962357667,96.19868093761694,25.864264903359402,-6.52062104209084,0.34651478994650264,-149.26732630467578,-65449.48012760438
1.6791679167916793,15.745019355846157,96.19885687933987,25.71154356753955,-6.577764195120258,-0.0025433388277736925,-149.36221843442306,-65449.817408860436
1.6801680168016802,15.738262287327707,96.19867563082866,25.558725413075575,-6.634937007209654,-0.3519318612407813,-149.456646050556,-65450.28944990041
1.6811681168116812,15.731446726456435,96.19813685390461,25.405810915499938,-6.692139503203052,-0.7016512139340014,-149.55060822214057,-65450.896383935375
1.6821682168216823,15.72457264286112,96.19724020993647,25.252800551286796,-6.749371707689838,-1.0517018341258615,-149.64410401226104,-65451.63834635465
1.6831683168316833,15.717640006145226,96.19598535983938,25.099694797857317,-6.806633644997431,-1.402084159604327,-149.7371324779993,-65452.515474732885
1.6841684168416844,15.710648785887335,96.19437196407397,24.94649413358488,-6.863925339183867,-1.7527986287198487,-149.82969267041466,-65453.52790883702
1.6851685168516852,15.70359895164128,96.19239968264536,24.79319903780021,-6.921246814030257,-2.103845680378344,-149.92178363452336,-65454.67579063352
1.6861686168616863,15.696490472936459,96.1900681751023,24.639809990796728,-6.978598093033056,-2.4552257540338362,-150.0134044092783,-65455.95926429569
1.6871687168716873,15.689323319278106,96.18737710053607,24.486327473835907,-7.035979199396175,-2.806939289681027,-150.1045540275482,-65457.37847621096
1.6881688168816882,15.682097460147519,96.18432611757966,24.332751969152298,-7.093390156023086,-3.158986727848688,-150.19523151609755,-65458.933574988354
1.6891689168916892,15.674812865002453,96.1809148844067,24.179083959958877,-7.150830985508675,-3.5113685095922684,-150.28543589556602,-65460.62471146622
1.6901690169016903,15.667469503277275,96.1771430587306,24.02532393045243,-7.208301710130943,-3.864085076486535,-150.37516618044805,-65462.452038719704
1.6911691169116914,15.660067344383346,96.17301029780346,23.871472365818516,-7.26580235184272,-4.217136870619104,-150.4644213790725,-65464.415712068745
1.692169216921692,15.65260635770934,96.16851625841524,23.71752975223707,-7.323332932263022,-4.5705243345825854,-150.55320049358193,-65466.51588908577
1.693169316931693,15.645086512621523,96.16366059689267,23.56349657688722,-7.380893472668536,-4.92424791146851,-150.64150251991262,-65468.752729603926
1.694169416941694,15.637507778464055,96.1584429690984,23.409373327952903,-7.438483993984702,-5.2783080448595205,-150.72932644777381,-65471.126395725
1.6951695169516952,15.629870124559387,96.15286303042991,23.25516049462801,-7.4961045167768035,-5.632705178822533,-150.81667126062732,-65473.63705182768
1.696169616961696,15.622173520208602,96.14692043581866,23.100858567121655,-7.553755061240891,-5.98743975790176,-150.90353593566712,-65476.28486457597
1.697169716971697,15.614417934691645,96.14061483972904,22.946468036663138,-7.6114356471946705,-6.342512227112382,-150.98991944379912,-65479.070002927554
1.698169816981698,15.606603337267272,96.13394589616473,22.791989395524197,-7.669146294143531,-6.697923031853631,-151.07582074952234,-65481.99263813961
1.699169916991699,15.598729697082145,96.12691325983002,22.637423139633054,-7.72688703318781,-7.053672605456212,-151.16123879544122,-65485.05294335486
1.7001700170017,15.590796983274458,96.11951658480997,22.482769765618933,-7.784657893486101,-7.409761383303324,-151.2461725197963,-65488.251094089646
1.701170117011701,15.582805165022792,96.11175552395345,22.328029769434963,-7.842458895930782,-7.7661898094176385,-151.33062086464182,-65491.58726846717
1.7021702170217021,15.574754211485372,96.10362972965144,22.17320364811227,-7.900290061129024,-8.122958328109354,-151.41458276545558,-65495.061646942966
1.7031703170317032,15.566644091800553,96.09513885383616,22.018291899765842,-7.958151409395637,-8.48006738396639,-151.49805715111458,-65498.67441231403
1.704170417041704,15.558474775087118,96.08628254798059,21.863295023600713,-8.016042960745649,-8.837517421843815,-151.58104294387041,-65502.42574972774
1.705170517051705,15.550246230444772,96.07706046309764,21.708213519917624,-8.07396473488691,-9.195308886854546,-151.66353905932502,-65506.3158466912
1.7061706170617061,15.541958426954434,96.06747224973951,21.553047890119064,-8.131916751212426,-9.55344222435917,-151.74554440640617,-65510.34489308059
1.707170717071707,15.533611333678808,96.057517557997,21.397798636715308,-8.189899028792496,-9.911917879955778,-151.82705788734285,-65514.51308115059
1.708170817081708,15.525204919662695,96.04719603749885,21.242466263330112,-8.247911586366875,-10.270736299470673,-151.90807839764122,-65518.82060554393
1.709170917091709,15.516739153933434,96.03650733741101,21.087051274706752,-8.305954442336597,-10.629897928948239,-151.9886048260597,-65523.267663301056
1.7101710171017102,15.508214005501452,96.02545110643592,20.931554176714023,-8.364027614755686,-10.98940321464096,-152.06863605458494,-65527.85445387007
1.7111711171117112,15.499629443360655,96.01402699281192,20.77597547635211,-8.42213112132276,-11.349252602999806,-152.14817095840704,-65532.58117911649
1.712171217121712,15.490985436488879,96.00223464431241,20.620315681758388,-8.480264979372473,-11.709446540664661,-152.22720840589537,-65537.44804333347
1.7131713171317131,15.482281953848464,95.99007370824528,20.464575302213483,-8.538429205866738,-12.06998547445439,-152.30574725857406,-65542.45525325183
1.7141714171417142,15.47351896438665,95.97754383145211,20.30875484814726,-8.596623817385767,-12.430869851356842,-152.3837863710974,-65547.60301805049
1.715171517151715,15.464696437036155,95.96464466030751,20.152854831144552,-8.654848830119107,-12.792100118519736,-152.46132459122563,-65552.89154936677
1.716171617161716,15.455814340715714,95.95137584071848,19.996875763951188,-8.713104259856351,-13.153676723240673,-152.53836075980036,-65558.321061307
1.7171717171717171,15.446872644330503,95.93773701812354,19.840818160480033,-8.771390121977692,-13.515600112957252,-152.61489371072014,-65563.89177045724
1.7181718171817182,15.437871316772773,95.92372783749218,19.68468253581664,-8.829706431444484,-13.877870735238085,-152.6909222709161,-65569.60389589392
1.7191719171917192,15.428810326922422,95.90934794332406,19.528469406225497,-8.888053202789388,-14.240489037772447,-152.7664452603274,-65575.45765919502
1.72017201720172,15.41968964364746,95.89459697964834,19.372179289155664,-8.94643045010658,-14.60345546836136,-152.84146149187686,-65581.45328445086
1.7211721172117211,15.410509235804717,95.87947459002292,19.215812703246826,-9.004838187041672,-14.966770474907777,-152.9159697714465,-65587.59099827554
1.7221722172217222,15.401269072240371,95.86398041753377,19.059370168335334,-9.063276426781425,-15.330434505406767,-152.98996889785306,-65593.87102981805
1.723172317231723,15.39196912179048,95.84811410479416,18.90285220545989,-9.12174518204344,-15.694448007936574,-153.06345766282368,-65600.29361077386
1.724172417241724,15.382609353281753,95.83187529394401,18.746259336867595,-9.180244465065584,-16.058811430648856,-153.1364348509713,-65606.85897539645
1.7251725172517252,15.373189735532076,95.81526362664908,18.58959208601999,-9.238774287595193,-16.423525221758997,-153.20889923977037,-65613.56736050909
1.7261726172617262,15.363710237351226,95.79827874410033,18.432850977598704,-9.297334660878285,-16.788589829537248,-153.28084959953225,-65620.41900551654
1.7271727172717273,15.354170827541449,95.78092028701313,18.276036537511654,-9.355925595648381,-17.154005702298768,-153.35228469338088,-65627.41415241726
1.7281728172817281,15.344571474777391,95.76318789604049,18.119149293701405,-9.414547105561583,-17.519773283957846,-153.4232032725693,-65634.55304566912
1.7291729172917292,15.334912147209568,95.74508121313329,17.96218977878902,-9.473199218504574,-17.885892999438497,-153.4936040611391,-65641.83593172053
1.7301730173017302,15.325192813441083,95.72659987819569,17.80515852359883,-9.531881948742084,-18.252365290498826,-153.56348579352513,-65649.26306020403
1.731173117311731,15.315413442142845,95.70774353040485,17.648056059723487,-9.590595307906602,-18.61919060156908,-153.63284719967277,-65656.8346834827
1.7321732173217321,15.305574001976145,95.6885118084782,17.490882920049025,-9.649339307217307,-18.9863693768714,-153.70168700199812,-65664.55105656823
1.7331733173317332,15.295674461593327,95.66890435067302,17.333639638762072,-9.708113957470808,-19.353902060405158,-153.77000391535904,-65672.41243713348
1.7341734173417342,15.285714789638378,95.6489207947861,17.17632675135631,-9.766919269031954,-19.721789095934035,-153.83779664702564,-65680.4190855254
1.7351735173517353,15.27569495474761,95.62856077815346,17.01894479463912,-9.825755251824377,-20.09003092697268,-153.9050638966516,-65688.57126477806
1.7361736173617361,15.265614925550338,95.60782393765005,16.86149430673859,-9.88462191532071,-20.458627996772638,-153.97180435624475,-65696.8692406255
1.7371737173717372,15.255474670669539,95.58670990968928,16.70397582710998,-9.943519268532798,-20.82758074830945,-154.038016710138,-65705.31328151531
1.7381738173817383,15.245274158722605,95.56521833022276,16.54638989654257,-10.00244732000159,-21.196889624269012,-154.10369963496026,-65713.90365862178
1.739173917391739,15.23501335832209,95.54334883473999,16.388737057166505,-10.061406077786803,-21.56655506703389,-154.16885179960732,-65722.64064585969
1.7401740174017402,15.224692238076361,95.52110105826792,16.2310178524593,-10.120395549456521,-21.936577518670486,-154.2334718652126,-65731.52451989778
1.7411741174117412,15.214310766590398,95.49847463537067,16.07323282725267,-10.179415742076465,-22.30695742091546,-154.2975584851183,-65740.55556017278
1.7421742174217423,15.203868912466607,95.47546920014912,15.915382527739377,-10.238466662199082,-22.677695215162192,-154.36111030484585,-65749.73404890335
1.7431743174317433,15.193366644305511,95.45208438624068,15.757467501479846,-10.297548315852442,-23.048791342447743,-154.4241259620671,-65759.06027110426
1.7441744174417442,15.18280393070669,95.42831982681875,15.599488297408845,-10.35666070852901,-23.42024624343974,-154.48660408657526,-65768.53451460085
1.7451745174517452,15.172180740269484,95.40417515459244,15.441445465842278,-10.415803845174064,-23.79206035842304,-154.54854330025537,-65778.15707004328
1.7461746174617463,15.161497041593876,95.37965000180628,15.283339558484055,-10.474977730173942,-24.164234127286207,-154.60994221705565,-65787.92823092139
1.7471747174717471,15.150752803281376,95.35474400023972,15.125171128432566,-10.534182367344194,-24.53676798950896,-154.67079944295799,-65797.84829357942
1.7481748174817482,15.13994799393589,95.3294567812069,14.966940730187549,-10.593417759917399,-24.909662384148735,-154.7311135759491,-65807.9175572309
1.7491749174917492,15.129082582164548,95.30378797555613,14.808648919656928,-10.652683910530753,-25.282917749827362,-154.79088320599112,-65818.13632397407
1.7501750175017503,15.118156536578693,95.27773721366965,14.650296254163283,-10.711980821213603,-25.65653452471861,-154.85010691499275,-65828.50489880679
1.7511751175117514,15.107169825794779,95.25130412546315,14.491883292450886,-10.771308493374544,-26.03051314653444,-154.90878327677993,-65839.02358964234
1.7521752175217522,15.09612241843537,95.22448834038545,14.33341059469216,-10.830666927788535,-26.404854052512643,-154.96691085706686,-65849.69270732485
1.7531753175317533,15.08501428312996,95.19728948741803,14.174878722494531,-10.890056124583584,-26.77955767940362,-155.0244882134268,-65860.51256564533
1.7541754175417543,15.07384538851613,95.16970719507482,14.016288238907284,-10.949476083227324,-27.15462446345716,-155.0815138952628,-65871.48348135735
1.7551755175517552,15.062615703240501,95.14174109140163,13.85763970842805,-11.00892680251342,-27.530054840410042,-155.13798644377886,-65882.60577419348
1.7561756175617562,15.051325195959654,95.11339080397579,13.698933697009654,-11.068408280547613,-27.905849245472975,-155.19390439195067,-65893.87976688145
1.7571757175717573,15.039973835341273,95.08465595990604,13.540170772067313,-11.12792051473501,-28.282008113315374,-155.24926626449442,-65905.30578516064
1.7581758175817583,15.028561589454961,95.05553618733447,13.381351505022133,-11.187463512990744,-28.65853186177586,-155.3040705624315,-65916.88415727206
1.7591759175917594,15.017088426286877,95.02603111417291,13.222476469175712,-11.247037284263616,-29.03542090553868,-155.3583157760086,-65928.61521441692
1.7601760176017602,15.005554314351276,94.99614036659901,13.063546237177405,-11.306641827294042,-29.41267567241029,-155.41200040008854,-65940.49929130124
1.7611761176117613,14.993959222165284,94.96586357035139,12.90456138321855,-11.36627714028843,-29.790296589268287,-155.46512292083628,-65952.5367256992
1.7621762176217624,14.982303118249755,94.93520035073013,12.745522483041096,-11.425943220909149,-30.168284082038586,-155.51768181568087,-65964.72785847005
1.7631763176317632,14.970585971130141,94.9041503325972,12.586430113945525,-11.485640066264535,-30.546638575674496,-155.56967555327788,-65977.07303357568
1.7641764176417642,14.958807749337282,94.87271314037672,12.427284854798764,-11.545367672898605,-30.925360494135894,-155.62110259347173,-65989.5725980979
1.7651765176517653,14.94696842140844,94.84088839805563,12.268087286042817,-11.60512603678023,-31.30445026036653,-155.67196138725762,-66002.22690225598
1.7661766176617664,14.935067955888053,94.80867572918382,12.108837989702643,-11.664915153292293,-31.683908296273373,-155.72225037674409,-66015.03629942476
1.767176717671767,14.92310632132885,94.77607475687476,11.94953754939431,-11.724735017220539,-32.06373502270523,-155.771967995115,-66028.00114615243
1.768176817681768,14.911083486292647,94.74308510380571,11.790186550333079,-11.784585622742068,-32.44393085943167,-155.821112666592,-66041.12180217895
1.769176917691769,14.898999419351503,94.70970639221827,11.630785579341897,-11.844466963413486,-32.82449622512083,-155.86968280639647,-66054.39863045435
1.7701770177017702,14.886854089088564,94.67593824391867,11.471335224859137,-11.904379032158982,-33.20543153731932,-155.917676820712,-66067.83199715732
1.771177117711771,14.87464746409926,94.64178028027818,11.311836076947099,-11.964321821257895,-33.58673721243012,-155.9650931066465,-66081.42227171417
1.772177217721772,14.86237951299226,94.60723212223351,11.152288727299887,-12.024295322332183,-33.968413665692154,-156.01193005219451,-66095.16982681771
1.7731773177317731,14.850050204390604,94.57229339028717,10.992693769251684,-12.084299526333474,-34.350461311158895,-156.05818603619937,-66109.07503844658
1.774177417741774,14.83765950693275,94.5369637045079,10.833051797785034,-12.144334423529802,-34.73288056167704,-156.10385942831547,-66123.13828588456
1.775177517751775,14.825207389273844,94.5012426845309,10.673363409538746,-12.204400003492252,-35.115671828866084,-156.1489485889705,-66137.35995174036
1.776177617761776,14.812693820086734,94.4651299495583,10.513629202816174,-12.264496255081072,-35.49883552309705,-156.19345186932762,-66151.7404219673
1.7771777177717771,14.800118768063248,94.42862511835963,10.353849777593458,-12.324623166431588,-35.88237205347138,-156.2373676112478,-66166.28008588351
1.7781778177817782,14.787482201915378,94.39172780927193,10.19402573552759,-12.38478072493984,-36.26628182780031,-156.28069414725198,-66180.97933619215
1.779177917791779,14.774784090376482,94.35443764020029,10.034157679964492,-12.44496891724792,-36.65056525258419,-156.32342980048327,-66195.83856900182
1.78017801780178,14.762024402202618,94.3167542286181,9.87424621594725,-12.505187729228963,-37.035222732991485,-156.36557288466932,-66210.8581838474
1.7811781178117811,14.749203106121431,94.27867719166255,9.714291950351853,-12.565437146589144,-37.420254671815705,-156.40712170252107,-66226.03858367802
1.782178217821782,14.736320170276388,94.24020614714686,9.554295493251406,-12.625717161414759,-37.805661458578896,-156.448074529056,-66241.38017452728
1.783178317831783,14.723375563191464,94.20134071181212,9.394257455581416,-12.6860277607944,-38.19144348830596,-156.48842964030368,-66256.88336613985
1.784178417841784,14.710369253580899,94.1620805016751,9.23417844961327,-12.746368929068105,-38.57760115776912,-156.52818530756068,-66272.54857187322
1.7851785178517852,14.697301210178987,94.12242513233986,9.07405908937946,-12.806740649833735,-38.96413486212061,-156.56733979223296,-66288.3762086117
1.7861786178617862,14.684171401741343,94.08237421899854,8.913899990682637,-12.867142905932418,-39.3510449948666,-156.60589134579052,-66304.36669678838
1.787178717871787,14.6709797970461,94.04192737643224,8.753701771104309,-12.927575679433764,-39.73833194784217,-156.6438382097223,-66320.52046040703
1.7881788178817881,14.657726364895172,94.0010842190116,8.593465050013318,-12.988038951620846,-40.12599611118678,-156.6811786154906,-66336.83792706474
1.7891789178917892,14.644411074115567,93.95984436069776,8.433190448575104,-13.048532702974507,-40.51403787331796,-156.71791078448595,-66353.31952797424
1.79017901790179,14.631033893560652,93.91820741504297,8.272878589760236,-13.109056913157604,-40.90245762090679,-156.7540329279816,-66369.96569798685
1.791179117911791,14.617594792111555,93.87617299519137,8.11253009835293,-13.169611560998916,-41.29125573885344,-156.78954324708837,-66386.77687561569
1.7921792179217921,14.604093738678532,93.83374071387983,7.952145600960322,-13.230196624476418,-41.68043261026101,-156.82443993270914,-66403.75350305866
1.7931793179317932,14.590530702202408,93.79091018343857,7.791725726020942,-13.290812080700473,-42.06998861641122,-156.85872116549368,-66420.89602622228
1.7941794179417943,14.57690565165594,93.74768101579198,7.63127110381341,-13.351457905896593,-42.45992413673986,-156.89238511579325,-66438.20489474539
1.795179517951795,14.563218556045388,93.70405282245927,7.470782366465493,-13.412134075387723,-42.850239548811075,-156.92542994361526,-66455.68056202325
1.7961796179617961,14.54946938441192,93.66002521455535,7.310260147962591,-13.472840563576323,-43.24093522829342,-156.95785379857793,-66473.32348523183
1.7971797179717972,14.53565810583328,93.61559780279136,7.1497050841566265,-13.533577343926043,-43.63201154893477,-156.98965481986502,-66491.13412535242
1.798179817981798,14.521784689425244,93.57077019747551,6.989117812774945,-13.59434438894286,-44.02346888253737,-157.0208311361805,-66509.11294719644
1.799179917991799,14.50784910434326,93.52554200851377,6.828498973428839,-13.655141670156125,-44.415307598933815,-157.05138086570312,-66527.26041943055
1.8001800180018002,14.49385131978411,93.47991284541055,6.667849207622438,-13.71596915809906,-44.80752806596213,-157.0813021160412,-66545.57701460205
1.8011801180118012,14.479791304987593,93.43388231726946,6.507169158761608,-13.776826822288848,-45.20013064944107,-157.1105929841872,-66564.06320916451
1.8021802180218023,14.465669029238127,93.38745003279394,6.346459472162436,-13.837714631206492,-45.59311571314625,-157.13925155647252,-66582.71948350362
1.8031803180318031,14.451484461866633,93.34061560028796,6.185720795060325,-13.898632552276153,-45.98648361878497,-157.167275908522,-66601.54632196343
1.8041804180418042,14.437237572252185,93.2933786276568,6.024953776618485,-13.959580551844212,-46.38023472597266,-157.19466410520874,-66620.54421287285
1.8051805180518052,14.422928329632713,93.24573872279952,5.8641590686054315,-14.020558597912338,-46.77436938700571,-157.2214141779778,-66639.71364843282
1.806180618061806,14.408556702802388,93.1976954942354,5.703337326471142,-14.081566664496213,-47.168887938536514,-157.2475240886738,-66659.05512452018
1.8071807180718071,14.394122661009161,93.14924854926828,5.54248920622397,-14.142604718692148,-47.56379072592028,-157.27299183549874,-66678.56914136777
1.8081808180818082,14.379626173562068,93.10039749479586,5.3816153658185435,-14.203672726346301,-47.95907809245729,-157.29781540628773,-66698.25620330485
1.8091809180918093,14.365067209796296,93.05114193738618,5.2207164652938065,-14.264770652562012,-48.35475037836399,-157.32199277409097,-66718.11681875793
1.8101810181018103,14.350445739073832,93.00148148328124,5.059793166786887,-14.32589846169533,-48.75080792070942,-157.34552189695333,-66738.15150027777
1.8111811181118112,14.335761730784043,92.95141573840058,4.898846134546978,-14.387056117349962,-49.14725105335183,-157.36840071769365,-66758.36076456672
1.8121812181218122,14.32101515434439,92.90094430834502,4.737876034949355,-14.448243582371616,-49.544080106875015,-157.39062716368383,-66778.74513250627
1.8131813181318133,14.306205979201259,92.85006679840023,4.5768835365094676,-14.509460818841797,-49.94129540852451,-157.41219914662835,-66799.30512918504
1.814181418141814,14.291334174830613,92.79878281354043,4.415869309896633,-14.570707788071081,-50.338897282144934,-157.43311456234355,-66820.04128392685
1.8151815181518152,14.276399710738911,92.7470919584319,4.254834027948119,-14.631984450591725,-50.73688604811639,-157.45337129053684,-66840.95413031935
1.8161816181618162,14.26140255646398,92.69499383743671,4.093778365683217,-14.693290766149678,-51.13526202329109,-157.47296719458615,-66862.04420624273
1.8171817181718173,14.246342681575957,92.64248805461621,3.9327030003169825,-14.754626693695533,-51.53402552093113,-157.49190012129452,-66883.31205389896
1.8181818181818183,14.231220055944947,92.58957421315925,3.7716086119351,-14.815992185419848,-51.933176851804845,-157.51016767197655,-66904.75822004878
1.8191819181918192,14.216034649561935,92.53625191577416,3.6104958830577267,-14.87738719078416,-52.33271632335092,-157.52776735694312,-66926.38325590214
1.8201820182018202,14.20078643225811,92.48252076530295,3.449365497936718,-14.938811662840207,-52.73264423843352,-157.54469683964507,-66948.18771692766
1.8211821182118213,14.185475373921335,92.42838036426501,3.2882181430796282,-15.000265553461647,-53.13296089626758,-157.56095375553429,-66970.17216304882
1.8221822182218221,14.170101444500949,92.37383031485626,3.1270545072492646,-15.061748813299932,-53.53366659242699,-157.57653571206345,-66992.33715867606
1.8231823182318232,14.15466461401279,92.31887021894825,2.9658752814638483,-15.123261391739739,-53.93476161885113,-157.59144028868624,-67014.68327273955
1.8241824182418243,14.139164852544239,92.26349967808746,2.8046811589971385,-15.184803236854002,-54.33624626385168,-157.60566503685732,-67037.21107872216
1.8251825182518253,14.123602130259217,92.20771829349442,2.6434728353781454,-15.246374295358752,-54.73812081212033,-157.6192074800323,-67059.92115469267
1.8261826182618264,14.10797641740329,92.15152566606294,2.482251008391416,-15.307974512567437,-55.14038554473532,-157.63206511366766,-67082.81408333946
1.8271827182718272,14.09228768430871,92.0949213963593,2.3210163780769544,-15.369603832344923,-55.54304073916869,-157.64423540522088,-67105.89045200456
1.8281828182818283,14.076535901351209,92.03790508470908,2.159769647814956,-15.431262196814135,-55.94608666320758,-157.65571555192497,-67129.15085268661
1.8291829182918293,14.060721038633078,91.98047633178084,1.9985115315486088,-15.492949544660286,-56.34952353444624,-157.66650086847278,-67152.59588186545
1.8301830183018302,14.044843066452058,91.9226347377456,1.837242743410763,-15.554665813443183,-56.7533515784856,-157.6765871027145,-67176.226140838
1.8311831183118312,14.02890195521947,91.86437990243384,1.6759639996737365,-15.616410939106409,-57.15757101800177,-157.68597000033313,-67200.04223569721
1.8321832183218323,14.012897675415193,91.80571142542604,1.5146760198780949,-15.67818485567113,-57.562182066423034,-157.69464505296023,-67224.04477733496
1.8331833183318333,13.99683019759517,91.74662890605364,1.3533795272068228,-15.739987494851722,-57.967184926074836,-157.70260736610336,-67248.23438147744
1.8341834183418344,13.980699492460703,91.68713194346343,1.1920752570504511,-15.801818778233502,-58.37257974552382,-157.7098486169601,-67272.61166869196
1.8351835183518352,13.964505530786115,91.62722013669524,1.0307639537424536,-15.863678621743315,-58.778366637546966,-157.7163583328889,-67297.17726439747
1.8361836183618363,13.948248283392518,91.56689308469551,0.869446372454353,-15.925566934266078,-59.184545667816884,-157.7221227897903,-67321.93179889783
1.8371837183718374,13.931927721159065,91.50615038640024,0.708123288144799,-15.987483611070756,-59.59111681317186,-157.72712114603192,-67346.8759073857
1.8381838183818382,13.915543815225744,91.44499164079728,0.5467954970836859,-16.04942853019825,-59.99807995001793,-157.73132253195644,-67372.01022994335
1.8391839183918393,13.899096536769337,91.38341644708345,0.38546383770785453,-16.111401539332785,-60.405434751771104,-157.73467457546906,-67397.33541153184
1.8401840184018403,13.88258585717301,91.32142440498114,0.22412922643641298,-16.173402425239207,-60.813180495306085,-157.73707224064998,-67422.8521018936
1.8411841184118414,13.866011748060918,91.25901511532562,0.06279273348184113,-16.235430855761592,-61.221315674997136,-157.73831407688718,-67448.56095535531
1.842184218421842,13.849374181505434,91.19618818106704,-0.09854433516560804,-16.297486312248857,-61.629837559815435,-157.73815916498967,-67474.46263045531
1.843184318431843,13.832673130178074,91.13294320839094,-0.2598805308312469,-16.359568170856832,-62.03874272513772,-157.73663059843426,-67500.55778952526
1.844184418441844,13.815908567342571,91.06927980673608,-0.4212145695821753,-16.421675938082036,-62.448028602933995,-157.73398142415166,-67526.84709871723
1.8451845184518452,13.79908046666997,91.00519758749785,-0.5825454056303522,-16.48380930000742,-62.85769380888887,-157.73038905610647,-67553.33122856438
1.846184618461846,13.7821888021006,90.94069616309744,-0.7438721224289158,-16.545968041076765,-63.267737609234494,-157.72593892145497,-67580.01085439668
1.847184718471847,13.765233547764144,90.87577514653812,-0.9051938670967846,-16.60815199452968,-63.678159594154764,-157.7206724164465,-67606.88665656137
1.8481848184818481,13.748214677932323,90.81043415115118,-1.0665098178859653,-16.670361018634708,-64.08895952094284,-157.71461205872643,-67633.95932056724
1.849184918491849,13.731132167001222,90.74467279046485,-1.227819170638092,-16.732594986210902,-64.50013724527899,-157.70777072607086,-67661.22953717936
1.85018501850185,13.713985989561595,90.67849067808785,-1.3891211296516497,-16.794853775898925,-64.91169266937098,-157.70015722307173,-67688.69800250293
1.851185118511851,13.69677612030988,90.61188742773085,-1.5504149080843204,-16.857137273518866,-65.32362574507562,-157.69177597347218,-67716.36541802272
1.8521852185218521,13.679502533994057,90.54486265315113,-1.7116997223865282,-16.919445368852273,-65.73593644971687,-157.68262931233176,-67744.2324906711
1.8531853185318532,13.662165205505703,90.47741596811059,-1.8729747903143008,-16.98177795281025,-66.14862477378034,-157.67271842100558,-67772.29993288309
1.854185418541854,13.644764109762821,90.40954698639163,-2.034239330278129,-17.04413491833736,-66.5616907191742,-157.66204337941198,-67800.5684626408
1.855185518551855,13.62729922156492,90.34125532181214,-2.1954925601704467,-17.106516161242315,-66.97513429524193,-157.65060336719992,-67829.0388035207
1.8561856185618562,13.609770516830418,90.27254058799578,-2.3567336979329125,-17.16892156604449,-67.38895550770275,-157.63839812573485,-67857.71168475616
1.857185718571857,13.59217797059696,90.20340239873823,-2.517961959272023,-17.231351027404248,-67.80315436660474,-157.6254262024957,-67886.58784125657
1.858185818581858,13.574521558101658,90.13384036781139,-2.679176559188679,-17.293804438844937,-68.21773088414366,-157.6116857572019,-67915.66801366663
1.859185918591859,13.556801255575406,90.06385410881886,-2.840376712614731,-17.356281684133087,-68.63268507068977,-157.5971752963137,-67944.95294842303
1.8601860186018602,13.539017037921537,89.9934432356141,-3.0015616285087448,-17.418782659679874,-69.04801692766108,-157.581892622924,-67974.44339777324
1.8611861186118612,13.521168881327428,89.92260736183141,-3.1627305174631215,-17.481307250033026,-69.46372646022742,-157.56583573250052,-68004.1401198542
1.862186218621862,13.503256761907863,89.85134610114414,-3.323882587152147,-17.543855340143352,-69.87981366733048,-157.549002513806,-68034.04387871809
1.8631863186318631,13.48528065501924,89.7796590673942,-3.485017040029929,-17.606426821554674,-70.29627853673946,-157.53139058928087,-68064.15544436999
1.8641864186418642,13.46724053750721,89.70754587416201,-3.646133081103255,-17.66902157232925,-70.71312106308365,-157.51299772584017,-68094.4755928547
1.865186518651865,13.449136383764142,89.63500613561474,-3.807229903188398,-17.73163949138452,-71.1303412097695,-157.49382138774658,-68125.00510620135
1.866186618661866,13.43096816965366,89.56203946563802,-3.9683067017948224,-17.794280464494463,-71.54793894842233,-157.47385910639147,-68155.74477258755
1.8671867186718671,13.412735872806708,89.48864547777092,-4.129362676245119,-17.856944361758046,-71.96591426184246,-157.4531085082162,-68186.69538639857
1.8681868186818682,13.394439471623059,89.41482378542776,-4.290397025861753,-17.91963104625114,-72.38426713391104,-157.43156721966187,-68217.85774824947
1.8691869186918693,13.376078944850216,89.34057400200187,-4.451408948307238,-17.982340377650903,-72.8029975448643,-157.40923284100867,-68249.23266502035
1.87018701870187,13.357654265555373,89.2658957423482,-4.612397616052318,-18.045072264004794,-73.22210540427322,-157.38610257555663,-68280.82094967013
1.8711871187118712,13.339165409613509,89.19078862069753,-4.773362209374722,-18.10782658869015,-73.64159064511084,-157.36217374962922,-68312.62342162283
1.8721872187218722,13.320612355369455,89.11525225074024,-4.934301915051255,-18.17060321337564,-74.06145322000388,-157.33744379196548,-68344.64090680824
1.873187318731873,13.301995081973606,89.03928624603618,-5.0952159198586,-18.233401992340774,-74.48169308271416,-157.31191013130447,-68376.87423765038
1.8741874187418741,13.283313568758329,88.96289022019891,-5.25610340807335,-18.29622277781189,-74.90231018060994,-157.28557017387115,-68409.32425308485
1.8751875187518752,13.264567789040802,88.88606378871934,-5.416963536779221,-18.359065472892194,-75.32330438030043,-157.25842108102313,-68441.99179824331
1.8761876187618762,13.245757719638974,88.80880656616931,-5.5777954736272966,-18.42192995011986,-75.74467558145064,-157.23046010927592,-68474.87772507449
