t,x,y,z,v_x,v_y,v_z
-484.6235418875928,-5.000826358795166,-6.415607452392578,36.77261734008789,-0.37883421778678894,1.3036959171295166,0.35567665100097656
-483.5630965005302,-5.400420665740967,-5.030628204345703,37.13417434692383,-0.3747554421424866,1.3081858158111572,0.326225608587265
-482.50265111346766,-5.795550346374512,-3.6414871215820312,37.464534759521484,-0.370417058467865,1.3115476369857788,0.2968572974205017
-481.4422057264051,-6.185948848724365,-2.2493703365325928,37.76382827758789,-0.3658350110054016,1.3138017654418945,0.2676343321800232
-480.3817603393425,-6.571366310119629,-0.8554396033287048,38.032230377197266,-0.361025869846344,1.3149735927581787,0.23861588537693024
-479.32131495228,-6.951570510864258,0.5391727685928345,38.269996643066406,-0.356006383895874,1.3150924444198608,0.20985715091228485
-478.2608695652174,-7.326348304748535,1.933367133140564,38.47742462158203,-0.3507935702800751,1.3141911029815674,0.18140925467014313
-477.20042417815483,-7.695503234863281,3.326080560684204,38.65487289428711,-0.34540438652038574,1.3123055696487427,0.15331895649433136
-476.1399787910923,-8.058856964111328,4.716289520263672,38.802738189697266,-0.3398555517196655,1.3094743490219116,0.12562863528728485
-475.0795334040297,-8.41624927520752,6.1030120849609375,38.921470642089844,-0.3341635465621948,1.3057376146316528,0.09837614744901657
-474.01908801696715,-8.767536163330078,7.4853105545043945,39.01155090332031,-0.3283444344997406,1.3011373281478882,0.0715949684381485
-472.95864262990455,-9.112592697143555,8.862292289733887,39.07349395751953,-0.3224136531352997,1.2957161664962769,0.0453142412006855
-471.898197242842,-9.451306343078613,10.233108520507812,39.107845306396484,-0.3163861334323883,1.2895172834396362,0.019558917731046677
-470.83775185577946,-9.783583641052246,11.59695816040039,39.115169525146484,-0.310276061296463,1.2825839519500732,-0.005650029052048922
-469.77730646871686,-10.109343528747559,12.953084945678711,39.09606170654297,-0.30409690737724304,1.2749593257904053,-0.03029540926218033
-468.7168610816543,-10.428520202636719,14.30077838897705,39.05112075805664,-0.29786139726638794,1.2666858434677124,-0.054363563656806946
-467.6564156945917,-10.741059303283691,15.639372825622559,38.9809684753418,-0.29158151149749756,1.2578052282333374,-0.07784412056207657
-466.59597030752917,-11.046920776367188,16.968246459960938,38.88623046875,-0.2852683663368225,1.2483580112457275,-0.10072973370552063
-465.5355249204666,-11.346074104309082,18.28681755065918,38.76754379272461,-0.2789323925971985,1.2383837699890137,-0.12301580607891083
-464.475079533404,-11.638501167297363,19.59454917907715,38.62554168701172,-0.2725831866264343,1.227920413017273,-0.14470024406909943
-463.4146341463415,-11.924192428588867,20.890941619873047,38.46086502075195,-0.2662295997142792,1.2170045375823975,-0.16578319668769836
-462.3541887592789,-12.203146934509277,22.175535202026367,38.274147033691406,-0.2598797678947449,1.2056711912155151,-0.18626679480075836
-461.29374337221634,-12.475372314453125,23.44790267944336,38.06602096557617,-0.25354111194610596,1.1939536333084106,-0.2061549723148346
